,id,Published,Modified,summary,cvss,cwe,labels
954,CVE-2021-23155,2021-11-18T18:15:00.000Z,2021-11-23T17:26:00.000Z,Improper validation of the cloud certificate chain in Mobile Client allows man-in-the-middle attack to impersonate the legitimate Command Centre Server. This issue affects: Gallagher Command Centre Mobile Client for Android 8.60 versions prior to 8.60.065; version 8.50 and prior versions.,4.3,CWE-295,"None"
955,CVE-2021-23162,2021-11-18T18:15:00.000Z,2021-11-23T14:58:00.000Z,Improper validation of the cloud certificate chain in Mobile Connect allows man-in-the-middle attack to impersonate the legitimate Command Centre Server. This issue affects: Gallagher Command Centre Mobile Connect for Android 15 versions prior to 15.04.040; version 14 and prior versions.,6.8,CWE-295,"None"
956,CVE-2014-7369,2014-10-19T10:55:00.000Z,2014-11-14T14:10:00.000Z,"The Il Brillo Parlante (aka com.wIlBrilloParlante) application 0.1 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
957,CVE-2014-5837,2014-09-09T10:55:00.000Z,2014-09-21T01:05:00.000Z,"The My Railway (aka com.gameinsight.myrailway) application 1.1.33 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
958,CVE-2014-5913,2014-09-17T10:55:00.000Z,2014-09-23T01:07:00.000Z,"The Allies in War (aka com.gamelion.aiw) application 1.3.2 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
959,CVE-2014-5625,2014-09-09T01:55:00.000Z,2014-09-10T23:17:00.000Z,"The Perfect Kick (aka com.gamegou.PerfectKick.google) application 1.3.0 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
960,CVE-2014-5708,2014-09-09T10:55:00.000Z,2014-09-12T02:25:00.000Z,"The Best Racing/moto Games Ranking (aka com.subapp.android.racing) application 2.2.7 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
961,CVE-2014-5962,2014-09-19T10:55:00.000Z,2014-09-25T01:24:00.000Z,"The Guess The Actor (aka com.gamelikeinc.actors) application 1.1 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
962,CVE-2014-5626,2014-09-09T01:55:00.000Z,2014-09-10T23:19:00.000Z,"The Brothers In Arms 2 Free+ (aka com.gameloft.android.ANMP.GloftB2HM) application 1.2.0b for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
963,CVE-2014-5529,2014-09-09T01:55:00.000Z,2014-09-09T15:04:00.000Z,"The Gameloft library for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
964,CVE-2014-5627,2014-09-09T01:55:00.000Z,2014-09-10T23:21:00.000Z,"The Ice Age Village (aka com.gameloft.android.ANMP.GloftIAHM) application 2.8.0m for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
965,CVE-2014-5628,2014-09-09T01:55:00.000Z,2014-09-10T23:22:00.000Z,"The Wonder Zoo - Animal rescue ! (aka com.gameloft.android.ANMP.GloftZRHM) application 1.6.1 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
966,CVE-2014-5629,2014-09-09T01:55:00.000Z,2014-09-10T23:27:00.000Z,"The Stupid Zombies (aka com.gameresort.stupidzombies) application 1.12 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
967,CVE-2014-7129,2014-10-19T10:55:00.000Z,2014-11-14T14:08:00.000Z,"The Argus Leader Print Edition (aka com.argusleader.android.prod) application 6.7 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
968,CVE-2014-6842,2014-09-30T17:55:00.000Z,2014-11-14T14:02:00.000Z,"The Daily Advertiser Print (aka com.lafayettedailyadv.android.prod) application 6.7 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
969,CVE-2014-7122,2014-10-19T10:55:00.000Z,2014-11-14T14:08:00.000Z,"The Lansing State Journal Print (aka com.lansingjournal.android.prod) application 6.7 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
970,CVE-2014-7748,2014-10-21T10:55:00.000Z,2014-11-14T14:18:00.000Z,"The Garip Ve Ilginc Olaylar (aka com.wGaripveeIlgincOlay) application 0.1 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
971,CVE-2014-7408,2014-10-19T10:55:00.000Z,2014-11-14T14:10:00.000Z,"The Gary Johnson for President '12 (aka com.GaryJohnson2012) application 0.75.13439.53899 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
972,CVE-2014-7077,2014-10-19T01:55:00.000Z,2014-11-14T14:07:00.000Z,"The Gulf Coast Educators FCU (aka com.metova.cuae.gcefcu) application 1.0.27 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
973,CVE-2014-6795,2014-09-29T01:55:00.000Z,2014-11-14T14:00:00.000Z,"The Beekeeping Forum (aka com.tapatalk.supporttapatalkcomxxxxx) application 3.9.15 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
974,CVE-2014-6832,2014-09-30T10:55:00.000Z,2014-11-14T14:01:00.000Z,"The Bersa Forum (aka com.gcspublishing.bersaforum) application 3.9.16 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
975,CVE-2014-7585,2014-10-20T10:55:00.000Z,2014-11-14T14:14:00.000Z,"The Biplane Forum (aka com.gcspublishing.biplaneforum) application 3.7.14 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
976,CVE-2014-6985,2014-10-16T19:55:00.000Z,2014-11-14T14:05:00.000Z,"The Georgia Packing (aka com.tapatalk.georgiapackingorg) application 3.9.16 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
977,CVE-2014-6778,2014-09-29T01:55:00.000Z,2014-11-14T14:00:00.000Z,"The Goat Forum (aka com.gcspublishing.goatspot) application 3.9.15 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
978,CVE-2014-5630,2014-09-09T01:55:00.000Z,2014-09-10T23:29:00.000Z,"The Home Repair (aka com.gcspublishing.houserepairtalk) application 3.7.9 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
979,CVE-2014-6641,2014-09-22T10:55:00.000Z,2014-09-26T14:16:00.000Z,"The Homesteading Today (aka com.tapatalk.homesteadingtodaycom) application 3.7.14 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
980,CVE-2014-7777,2014-10-21T10:55:00.000Z,2014-11-19T01:36:00.000Z,"The Slingshot Forum (aka com.tapatalk.theslingshotforumcom) application 3.9.14 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
981,CVE-2014-6925,2014-10-04T10:55:00.000Z,2014-11-14T14:04:00.000Z,"The Steyr Forum (aka com.tapatalk.steyrclubcomvb) application 3.9.12 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
982,CVE-2014-6734,2014-09-27T01:55:00.000Z,2014-11-14T13:59:00.000Z,"The Wine Making (aka com.gcspublishing.winemakingtalk) application 3.7.15 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
983,CVE-2014-5996,2014-09-22T10:55:00.000Z,2014-09-23T20:06:00.000Z,"The DEKRA Used Car Report (aka com.dekra.maengelreport) application 3.0.0 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
984,CVE-2014-6828,2014-09-30T10:55:00.000Z,2014-11-14T14:01:00.000Z,"The Gulf Credit Union (aka Fi_Mobile.Gulf) application 1.1 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
985,CVE-2014-6748,2014-09-28T01:55:00.000Z,2014-11-14T13:59:00.000Z,"The GEMAIRE's HVAC Assist (aka com.es.Gemaire) application 5.0 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
986,CVE-2014-6862,2014-10-02T10:55:00.000Z,2014-11-14T14:02:00.000Z,"The ArtAcces (aka cat.gencat.mobi.artacces) application 1.0 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
987,CVE-2014-5980,2014-09-20T10:55:00.000Z,2014-09-23T17:26:00.000Z,"The Genertel (aka com.genertel) application 2.6.0 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
988,CVE-2014-5809,2014-09-22T10:55:00.000Z,2014-09-25T18:26:00.000Z,"The Smart Browser (aka smartbrowser.geniuscloud) application 2.0 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
989,CVE-2014-7046,2014-10-10T01:55:00.000Z,2014-11-14T14:04:00.000Z,"The George Wassouf (aka com.devkhr32.georgewassouf) application 1.0 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
990,CVE-2014-6989,2014-10-16T19:55:00.000Z,2014-11-14T14:05:00.000Z,"The Germanwings (aka com.germanwings.android) application 2.1.13 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
991,CVE-2014-5742,2014-09-09T10:55:00.000Z,2014-09-16T14:52:00.000Z,"The Eversnap Private Photo Album (aka com.weddingsnap.android) application 1.0.23 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
992,CVE-2014-6829,2014-09-30T10:55:00.000Z,2014-11-14T14:01:00.000Z,"The Hook (aka com.hook.android) application 0.9.3 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
993,CVE-2014-5988,2014-09-20T10:55:00.000Z,2014-09-25T16:19:00.000Z,"The Azkend Gold (aka com.the10tons.azkend.gold) application 1.2.6 for Android does not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information via a crafted certificate.",5.4,CWE-310,"Obtain Information"
